student_id,district,gender,income_tier,treatment_group,baseline_score,parent_trust,tech_adopted,attrition_status,endline_score
4651,Islamabad,Female,High,Treatment,30,Strongly Agree,No,Surveyed,41.89919935545849
4652,Multan,Female,Low,Control,48,Strongly Agree,Yes,Surveyed,65.83721933090109
4653,Multan,Male,Middle,Control,34,Agree,No,Surveyed,27.163122021397097
4654,Islamabad,Male,Low,Treatment,47,Strongly Agree,Yes,Surveyed,67.40960978417041
4655,Islamabad,Female,Low,Treatment,40,Disagree,No,Not Reached,60.99435530120195
4656,Multan,Male,Low,Control,49,Strongly Agree,Yes,Surveyed,49.32513165918234
4657,Multan,Male,High,Control,41,Strongly Agree,Yes,Surveyed,48.84452154490866
4658,Multan,Male,Middle,Treatment,27,Agree,Yes,Surveyed,47.52704570862362
4659,Faisalabad,Female,Middle,Treatment,51,Agree,No,Surveyed,59.212196395446355
4660,Lahore,Male,Low,Control,27,Strongly Agree,No,Surveyed,23.790380987046113
4661,Faisalabad,Female,Low,Treatment,28,Disagree,Yes,Surveyed,41.80986135493201
4662,Karachi,Male,Middle,Treatment,61,Disagree,No,Surveyed,73.700718606735
4663,Multan,Male,Low,Treatment,48,Strongly Agree,Yes,Surveyed,69.6516319263478
4664,Islamabad,Female,Low,Control,58,Strongly Agree,Yes,Surveyed,63.286794398131015
4665,Multan,Male,Low,Control,56,Strongly Disagree,No,Surveyed,63.867387014509276
4666,Islamabad,Male,Middle,Treatment,52,Strongly Agree,Yes,Surveyed,58.76650835576519
4667,Lahore,Female,Low,Control,42,Agree,No,Surveyed,40.22509586723362
4668,Lahore,Female,Low,Control,47,Strongly Agree,Yes,Not Reached,48.985454980611344
4669,Karachi,Male,Middle,Control,47,Agree,Yes,Not Reached,45.58122775026321
4670,Islamabad,Female,High,Treatment,41,Strongly Agree,Yes,Not Reached,58.47616012351647
4671,Karachi,Male,Low,Treatment,36,Agree,Yes,Surveyed,56.83511097867944
4672,Multan,Female,Middle,Treatment,32,Strongly Disagree,No,Surveyed,46.39467460684972
4673,Lahore,Male,Middle,Control,39,Strongly Agree,Yes,Not Reached,51.71628101562299
4674,Faisalabad,Male,Middle,Control,47,Agree,Yes,Surveyed,51.94661940919205
4675,Lahore,Male,Low,Treatment,32,Strongly Agree,No,Surveyed,43.175231206053354
4676,Islamabad,Male,High,Treatment,32,Agree,Yes,Surveyed,42.04046048603034
4677,Karachi,Female,Middle,Treatment,31,Disagree,Yes,Surveyed,40.08511600286098
4678,Faisalabad,Male,Low,Control,63,Agree,No,Surveyed,67.2147895276048
4679,Multan,Female,Low,Control,48,Disagree,No,Surveyed,48.11548542854804
4680,Karachi,Female,Low,Treatment,35,Disagree,No,Surveyed,52.2645892402831
4681,Faisalabad,Female,High,Treatment,49,Agree,Yes,Not Reached,54.15330480351531
4682,Multan,Male,Low,Control,46,Strongly Agree,Yes,Surveyed,47.792251122663565
4683,Karachi,Male,Low,Treatment,50,Strongly Disagree,Yes,Refused,63.85566159579817
4684,Lahore,Male,Low,Control,55,Strongly Agree,Yes,Not Reached,59.77328688310605
4685,Karachi,Male,Low,Treatment,50,Agree,Yes,Not Reached,73.09424173971685
4686,Multan,Female,Low,Control,60,Strongly Agree,Yes,Refused,57.02304860340155
4687,Karachi,Male,Low,Treatment,42,Agree,Yes,Surveyed,60.736531400210694
4688,Multan,Female,Low,Treatment,60,Strongly Agree,Yes,Surveyed,74.65423997688373
4689,Lahore,Female,Middle,Treatment,40,Strongly Agree,No,Surveyed,54.95445199839495
4690,Lahore,Female,Low,Treatment,36,Strongly Agree,Yes,Surveyed,45.40630805127549
4691,Faisalabad,Female,Low,Control,61,Agree,No,Surveyed,58.66421337990596
4692,Lahore,Male,High,Treatment,51,Strongly Disagree,Yes,Surveyed,54.18497137459541
4693,Faisalabad,Male,Low,Treatment,57,Agree,Yes,Surveyed,77.66127289701484
4694,Multan,Male,Middle,Treatment,52,Agree,No,Not Reached,68.14224819518131
4695,Karachi,Male,Middle,Control,27,Strongly Agree,Yes,Refused,34.23308058573798
4696,Faisalabad,Female,Low,Treatment,44,Strongly Disagree,No,Surveyed,55.96101280781717
4697,Multan,Male,Middle,Control,50,Strongly Disagree,Yes,Refused,52.095153765746396
4698,Lahore,Female,High,Control,63,Agree,No,Surveyed,70.55325920450983
4699,Lahore,Male,Low,Treatment,55,Agree,Yes,Surveyed,74.04673556397299
4700,Lahore,Female,Middle,Control,55,Disagree,Yes,Surveyed,61.4396037295821
4701,Karachi,Female,Low,Treatment,62,Agree,Yes,Surveyed,69.81171487603484
4702,Lahore,Female,Low,Control,50,Agree,No,Surveyed,58.93440402755368
4703,Multan,Male,Low,Control,39,Disagree,Yes,Surveyed,49.25602544922825
4704,Lahore,Male,Low,Treatment,42,Agree,Yes,Refused,56.32676932787706
4705,Karachi,Male,High,Treatment,38,Strongly Disagree,No,Surveyed,53.40158059619797
4706,Lahore,Male,Low,Control,48,Agree,Yes,Surveyed,46.61723850281781
4707,Karachi,Male,Middle,Treatment,67,Strongly Agree,Yes,Not Reached,81.49033891407647
4708,Faisalabad,Male,Low,Treatment,32,Strongly Agree,Yes,Surveyed,46.62578084357836
4709,Islamabad,Female,High,Control,50,Agree,Yes,Surveyed,56.57040670920033
4710,Multan,Female,Middle,Control,53,Disagree,No,Surveyed,51.27053221433303
4711,Lahore,Female,Middle,Treatment,35,Disagree,Yes,Surveyed,50.675067493360416
4712,Karachi,Female,Low,Control,54,Agree,Yes,Surveyed,56.24530947074609
4713,Islamabad,Male,Middle,Treatment,64,Agree,Yes,Surveyed,84.09105049380165
4714,Islamabad,Male,Low,Treatment,28,Disagree,Yes,Refused,46.95773377331824
4715,Karachi,Male,Low,Control,29,Disagree,Yes,Surveyed,42.13493381893131
4716,Lahore,Male,Middle,Treatment,54,Strongly Agree,Yes,Surveyed,71.6398361199612
4717,Islamabad,Female,Low,Treatment,48,Disagree,Yes,Not Reached,60.899741238323884
4718,Islamabad,Male,Middle,Control,42,Strongly Agree,Yes,Not Reached,38.43453404773882
4719,Karachi,Female,Low,Control,22,Disagree,No,Surveyed,22.699485950116564
4720,Multan,Male,High,Treatment,36,Disagree,No,Surveyed,46.644640802609025
4721,Faisalabad,Female,Low,Treatment,47,Agree,No,Surveyed,70.2731128230255
4722,Islamabad,Female,High,Control,43,Agree,Yes,Surveyed,50.93363669615871
4723,Multan,Male,Low,Control,38,Strongly Agree,Yes,Surveyed,33.04292528971562
4724,Faisalabad,Female,Low,Treatment,40,Disagree,Yes,Surveyed,56.16718672410329
4725,Faisalabad,Female,Middle,Control,28,Strongly Disagree,Yes,Surveyed,34.307892173379685
4726,Islamabad,Female,Low,Treatment,58,Disagree,No,Surveyed,77.03843812376365
4727,Islamabad,Male,Middle,Treatment,57,Strongly Disagree,No,Surveyed,67.50315840093367
4728,Karachi,Male,Middle,Control,61,Disagree,Yes,Surveyed,60.0045024769685
4729,Faisalabad,Female,Middle,Control,47,Agree,No,Surveyed,50.132200181695474
4730,Faisalabad,Female,Middle,Control,63,Agree,No,Surveyed,73.31815133541039
4731,Faisalabad,Female,Middle,Control,37,Strongly Agree,Yes,Surveyed,45.29462952170972
4732,Lahore,Female,Middle,Treatment,51,Agree,No,Refused,67.87221644335324
4733,Faisalabad,Male,Low,Control,42,Agree,No,Surveyed,45.99729906645457
4734,Islamabad,Male,Low,Treatment,42,Disagree,No,Surveyed,57.52359319332874
4735,Karachi,Female,Low,Treatment,41,Strongly Agree,No,Surveyed,54.0702848930695
4736,Islamabad,Male,Low,Treatment,51,Disagree,No,Surveyed,69.11755843122974
4737,Multan,Male,Low,Control,55,Agree,No,Surveyed,61.62337038793897
4738,Multan,Female,Middle,Treatment,21,Agree,Yes,Refused,31.00673463672745
4739,Multan,Female,High,Treatment,41,Agree,Yes,Refused,50.91891881440496
4740,Faisalabad,Female,Middle,Control,45,Disagree,Yes,Surveyed,52.123945825223466
4741,Karachi,Female,High,Treatment,45,Strongly Disagree,Yes,Surveyed,59.32476532333409
4742,Lahore,Male,High,Treatment,44,Disagree,Yes,Surveyed,62.165227501341576
4743,Lahore,Female,High,Control,31,Strongly Agree,No,Surveyed,45.50327484025736
4744,Lahore,Female,Low,Control,56,Disagree,Yes,Surveyed,55.94939973098672
4745,Faisalabad,Male,Middle,Treatment,41,Strongly Agree,Yes,Surveyed,54.464493178501556
4746,Karachi,Female,Middle,Treatment,42,Agree,Yes,Refused,43.01901917136238
4747,Faisalabad,Male,Low,Treatment,24,Agree,Yes,Not Reached,45.999141131806695
4748,Faisalabad,Female,Middle,Treatment,38,Strongly Disagree,No,Surveyed,51.6608168438011
4749,Islamabad,Female,Low,Control,54,Agree,Yes,Surveyed,57.70254733838588
4750,Faisalabad,Male,High,Control,31,Strongly Agree,Yes,Surveyed,29.882194813086347
4751,Islamabad,Male,Low,Treatment,21,Strongly Agree,Yes,Not Reached,40.37556847411123
4752,Lahore,Male,High,Treatment,51,Agree,No,Surveyed,61.7472910820652
4753,Faisalabad,Male,Low,Control,53,Disagree,Yes,Surveyed,53.55925131062688
4754,Multan,Female,Low,Control,44,Agree,Yes,Surveyed,45.8059003023867
4755,Islamabad,Female,Middle,Treatment,64,Agree,No,Surveyed,81.62684497806808
4756,Islamabad,Male,High,Control,28,Disagree,No,Surveyed,33.861240975318765
4757,Karachi,Female,Low,Control,45,Strongly Agree,Yes,Refused,55.65644385951795
4758,Faisalabad,Female,Middle,Control,56,Strongly Disagree,No,Surveyed,52.45827520880093
4759,Multan,Female,Middle,Treatment,52,Strongly Agree,Yes,Not Reached,66.52495526574842
4760,Lahore,Male,High,Treatment,38,Strongly Disagree,Yes,Surveyed,53.03829757693901
4761,Faisalabad,Female,Low,Control,23,Agree,Yes,Not Reached,23.39405675205125
4762,Islamabad,Female,Middle,Treatment,43,Agree,No,Surveyed,58.5508908871188
4763,Faisalabad,Male,High,Treatment,40,Agree,Yes,Surveyed,52.13357654011551
4764,Multan,Male,High,Control,51,Strongly Disagree,No,Refused,46.96729874023227
4765,Islamabad,Male,Middle,Treatment,57,Agree,Yes,Surveyed,67.6677802551794
4766,Lahore,Male,Low,Control,24,Agree,Yes,Refused,21.217500668446895
4767,Islamabad,Male,Middle,Control,46,Strongly Disagree,Yes,Surveyed,51.26782947148795
4768,Karachi,Female,Low,Treatment,44,Disagree,No,Surveyed,60.74503007324074
4769,Lahore,Male,Low,Control,23,Strongly Agree,Yes,Not Reached,27.569305428883183
4770,Faisalabad,Female,Middle,Treatment,64,Agree,No,Refused,76.84303602898814
4771,Karachi,Male,Low,Treatment,31,Agree,Yes,Surveyed,53.07962740135629
4772,Lahore,Female,High,Control,32,Strongly Agree,Yes,Surveyed,28.389840594482067
4773,Multan,Male,Low,Treatment,57,Agree,No,Refused,70.14979014042918
4774,Faisalabad,Female,Middle,Control,44,Strongly Disagree,No,Not Reached,48.368103183018576
4775,Islamabad,Female,Low,Control,44,Disagree,Yes,Not Reached,39.13831456904444
4776,Multan,Female,High,Treatment,57,Disagree,Yes,Surveyed,61.77294723641582
4777,Faisalabad,Female,Low,Control,15,Strongly Disagree,Yes,Surveyed,24.42757253624847
4778,Karachi,Male,High,Control,49,Strongly Disagree,No,Surveyed,46.13454820417558
4779,Islamabad,Male,Middle,Control,68,Strongly Agree,Yes,Surveyed,67.76218491950569
4780,Islamabad,Female,Low,Control,13,Disagree,Yes,Surveyed,6.872410132442681
4781,Multan,Female,Low,Control,18,Agree,No,Not Reached,16.73497612670713
4782,Faisalabad,Male,Middle,Control,55,Agree,Yes,Surveyed,65.26661145605912
4783,Faisalabad,Male,Low,Treatment,42,Strongly Agree,Yes,Surveyed,60.01044371704623
4784,Lahore,Male,High,Control,35,Strongly Agree,Yes,Surveyed,36.017813051696606
4785,Faisalabad,Male,Low,Control,77,Disagree,Yes,Not Reached,73.96301910295202
4786,Karachi,Female,Middle,Control,37,Strongly Agree,Yes,Refused,44.428541206196485
4787,Karachi,Male,Low,Treatment,28,Disagree,Yes,Not Reached,34.17479303562608
4788,Lahore,Male,Low,Control,13,Agree,Yes,Surveyed,7.323765141720417
4789,Islamabad,Female,Middle,Control,45,Disagree,Yes,Surveyed,49.10001866614253
4790,Faisalabad,Male,High,Treatment,62,Disagree,Yes,Not Reached,83.61585583807792
4791,Karachi,Male,Low,Control,43,Strongly Agree,Yes,Not Reached,44.923311321321236
4792,Faisalabad,Female,High,Treatment,27,Strongly Disagree,Yes,Surveyed,38.02563556622508
4793,Faisalabad,Male,High,Control,49,Strongly Agree,Yes,Surveyed,48.55599114450342
4794,Islamabad,Female,Low,Control,60,Agree,No,Surveyed,66.31068142719
4795,Faisalabad,Female,Middle,Treatment,47,Disagree,Yes,Surveyed,51.1031084935126
4796,Lahore,Female,Low,Treatment,51,Disagree,No,Surveyed,65.36971027814593
4797,Multan,Male,Low,Control,67,Strongly Agree,Yes,Surveyed,77.15090777452448
4798,Lahore,Female,Low,Control,48,Agree,Yes,Surveyed,45.2419897256592
4799,Multan,Female,Low,Control,34,Strongly Disagree,No,Surveyed,40.05388673417311
4800,Multan,Female,Middle,Treatment,44,Strongly Agree,Yes,Surveyed,52.077735186337975
4801,Islamabad,Female,Low,Control,35,Agree,Yes,Not Reached,39.366256096401024
4802,Faisalabad,Female,Low,Control,34,Disagree,Yes,Refused,34.51740258570928
4803,Faisalabad,Male,Middle,Control,49,Agree,Yes,Refused,54.76914598120019
4804,Multan,Female,Low,Control,41,Strongly Agree,No,Surveyed,36.79887496921326
4805,Lahore,Male,Middle,Control,54,Agree,Yes,Surveyed,55.27269567366401
4806,Lahore,Male,Middle,Control,43,Strongly Agree,Yes,Surveyed,39.79409317181792
4807,Lahore,Male,Middle,Control,32,Disagree,Yes,Surveyed,40.45238495709697
4808,Karachi,Female,High,Control,39,Strongly Agree,Yes,Not Reached,47.15957245702958
4809,Faisalabad,Female,Low,Treatment,58,Disagree,Yes,Surveyed,74.15786709438396
4810,Faisalabad,Female,Low,Treatment,40,Disagree,Yes,Surveyed,57.42577861484638
4811,Lahore,Female,Low,Treatment,36,Strongly Agree,No,Surveyed,50.756771956561884
4812,Faisalabad,Male,High,Treatment,52,Agree,No,Surveyed,52.460743491833504
4813,Multan,Male,Low,Treatment,56,Strongly Agree,Yes,Refused,68.37045918532772
4814,Lahore,Female,High,Treatment,47,Disagree,Yes,Surveyed,53.03852368321817
4815,Lahore,Female,Low,Control,51,Strongly Agree,No,Surveyed,52.18943167884065
4816,Multan,Female,Middle,Control,44,Agree,No,Not Reached,45.666885086059594
4817,Karachi,Male,Middle,Control,68,Agree,Yes,Refused,72.01444550676905
4818,Multan,Female,Middle,Control,11,Strongly Agree,Yes,Surveyed,14.424406667237461
4819,Multan,Female,Low,Treatment,50,Strongly Agree,Yes,Surveyed,60.300438090462684
4820,Lahore,Female,Low,Control,32,Disagree,Yes,Refused,36.335429969305594
4821,Multan,Female,High,Treatment,54,Strongly Agree,No,Refused,70.2324619298312
4822,Multan,Male,High,Treatment,34,Strongly Agree,No,Surveyed,52.34084278691823
4823,Islamabad,Female,Low,Control,51,Agree,No,Surveyed,60.02864136813851
4824,Lahore,Male,Middle,Control,29,Disagree,No,Surveyed,36.41067110842769
4825,Faisalabad,Female,Low,Control,34,Strongly Agree,No,Surveyed,34.16876196061708
4826,Lahore,Female,Low,Control,34,Strongly Agree,Yes,Surveyed,37.266182652827226
4827,Faisalabad,Female,Middle,Treatment,47,Strongly Agree,Yes,Surveyed,59.55035147289458
4828,Islamabad,Female,Low,Control,47,Disagree,Yes,Surveyed,47.964091635210465
4829,Karachi,Male,Low,Control,41,Strongly Agree,Yes,Surveyed,35.76907130687909
4830,Faisalabad,Female,Low,Control,34,Agree,No,Surveyed,33.993398581491434
4831,Faisalabad,Male,High,Control,42,Disagree,Yes,Surveyed,48.885648513025956
4832,Lahore,Male,Middle,Treatment,39,Agree,Yes,Not Reached,44.892556106000185
4833,Karachi,Female,Low,Treatment,57,Agree,No,Surveyed,73.28850905793469
4834,Karachi,Male,Low,Treatment,56,Strongly Agree,No,Surveyed,68.93352343309051
4835,Faisalabad,Male,Low,Treatment,43,Agree,Yes,Surveyed,62.657352888015254
4836,Islamabad,Male,Low,Treatment,39,Agree,Yes,Surveyed,50.261956416899224
4837,Lahore,Female,High,Treatment,42,Agree,No,Refused,53.45376291751236
4838,Islamabad,Female,Low,Treatment,60,Agree,Yes,Not Reached,78.29285906219249
4839,Islamabad,Female,Middle,Control,56,Strongly Agree,Yes,Not Reached,59.053402796500315
4840,Faisalabad,Female,High,Treatment,56,Disagree,Yes,Surveyed,72.12686417668732
4841,Lahore,Female,Middle,Control,79,Agree,Yes,Surveyed,86.576901564237
4842,Lahore,Male,Low,Control,51,Strongly Agree,No,Surveyed,60.35907611622423
4843,Faisalabad,Male,Low,Control,55,Disagree,Yes,Surveyed,56.7513294088553
4844,Multan,Female,Low,Control,41,Strongly Agree,Yes,Surveyed,46.50253572787928
4845,Karachi,Male,Low,Control,57,Agree,Yes,Refused,58.27871461676617
4846,Islamabad,Female,Low,Control,49,Disagree,Yes,Not Reached,61.09822397192212
4847,Karachi,Male,Middle,Control,55,Agree,No,Surveyed,52.25713663690443
4848,Karachi,Male,Low,Control,39,Agree,Yes,Refused,40.657540053294774
4849,Islamabad,Female,Middle,Treatment,73,Strongly Agree,Yes,Surveyed,89.20104595229532
4850,Faisalabad,Female,Low,Treatment,59,Strongly Agree,No,Surveyed,78.31973560375835
4851,Islamabad,Male,Middle,Control,13,Disagree,No,Refused,15.536627478082679
4852,Lahore,Male,High,Treatment,33,Agree,No,Refused,45.34424322524448
4853,Islamabad,Female,Low,Treatment,37,Agree,No,Not Reached,52.567871303542894
4854,Karachi,Male,Middle,Control,40,Strongly Disagree,Yes,Surveyed,42.6787274835646
4855,Lahore,Male,Middle,Control,58,Disagree,Yes,Surveyed,65.24546722305637
4856,Islamabad,Male,Middle,Control,50,Disagree,Yes,Not Reached,53.26424853681131
4857,Multan,Female,Middle,Treatment,46,Agree,No,Surveyed,54.687082798681644
4858,Islamabad,Male,Low,Control,43,Strongly Agree,Yes,Refused,44.833108930878154
4859,Multan,Female,High,Control,33,Agree,Yes,Refused,34.96009221391065
4860,Islamabad,Male,Middle,Control,52,Strongly Disagree,Yes,Refused,52.549337229317885
4861,Faisalabad,Female,Middle,Treatment,47,Disagree,No,Surveyed,57.61029901139209
4862,Lahore,Male,Low,Treatment,45,Agree,Yes,Surveyed,57.070213276728744
4863,Faisalabad,Female,Low,Treatment,31,Disagree,Yes,Refused,45.925438937311895
4864,Multan,Female,Low,Control,57,Disagree,No,Surveyed,64.26398143717155
4865,Faisalabad,Male,Low,Treatment,56,Strongly Agree,Yes,Surveyed,71.93033360544241
4866,Lahore,Female,Low,Treatment,56,Strongly Disagree,Yes,Surveyed,72.56597456222279
4867,Karachi,Male,Low,Control,40,Strongly Agree,Yes,Not Reached,38.89986326479887
4868,Karachi,Female,Low,Treatment,60,Disagree,No,Refused,76.86881252148589
4869,Karachi,Male,Middle,Control,20,Agree,No,Surveyed,22.95960632885697
4870,Faisalabad,Male,Middle,Treatment,43,Strongly Disagree,Yes,Surveyed,66.54349574061035
4871,Multan,Male,Low,Treatment,54,Strongly Disagree,Yes,Not Reached,75.43030206144665
4872,Multan,Male,Low,Control,38,Agree,Yes,Surveyed,30.663123904078255
4873,Lahore,Female,High,Treatment,67,Agree,Yes,Surveyed,85.17280201040265
4874,Karachi,Male,Low,Control,36,Strongly Agree,Yes,Surveyed,36.37475213928993
4875,Karachi,Female,Low,Treatment,54,Strongly Agree,Yes,Surveyed,73.79293264615553
4876,Faisalabad,Male,Middle,Control,40,Agree,No,Surveyed,42.82997329871535
4877,Islamabad,Female,High,Treatment,40,Disagree,No,Not Reached,46.62397196496696
4878,Lahore,Female,High,Control,39,Strongly Disagree,Yes,Surveyed,35.8393210263879
4879,Islamabad,Female,Low,Treatment,25,Agree,No,Surveyed,36.002943878374516
4880,Lahore,Female,Low,Control,29,Strongly Disagree,Yes,Not Reached,29.197686518728247
4881,Multan,Female,Middle,Treatment,44,Disagree,Yes,Not Reached,56.49447389590883
4882,Multan,Female,Middle,Control,48,Strongly Agree,Yes,Surveyed,40.31580947127579
4883,Multan,Female,Low,Control,65,Strongly Agree,No,Surveyed,68.27111565850912
4884,Karachi,Male,Low,Control,46,Disagree,Yes,Not Reached,41.43672545367809
4885,Lahore,Male,Low,Control,42,Disagree,Yes,Surveyed,41.29444749345226
4886,Karachi,Female,Low,Treatment,54,Strongly Agree,Yes,Surveyed,70.73591600375933
4887,Lahore,Female,Low,Control,42,Agree,No,Not Reached,44.29702530807507
4888,Karachi,Male,Low,Treatment,50,Disagree,Yes,Refused,62.010235533088405
4889,Faisalabad,Male,Middle,Control,57,Strongly Agree,Yes,Surveyed,61.16984407149914
4890,Islamabad,Female,High,Treatment,62,Agree,Yes,Not Reached,63.6877406963454
4891,Lahore,Female,Middle,Treatment,36,Agree,Yes,Surveyed,47.257246536906
4892,Faisalabad,Male,Middle,Control,24,Strongly Disagree,Yes,Surveyed,31.062825811904965
4893,Lahore,Male,Low,Treatment,42,Strongly Disagree,Yes,Surveyed,61.99543428961181
4894,Faisalabad,Female,Low,Control,36,Strongly Agree,No,Surveyed,29.71989282228244
4895,Lahore,Male,High,Treatment,82,Strongly Agree,Yes,Not Reached,100
4896,Karachi,Male,Low,Treatment,58,Agree,Yes,Surveyed,82.2099849959041
4897,Islamabad,Female,High,Treatment,51,Disagree,Yes,Surveyed,69.03226531031481
4898,Multan,Male,Low,Treatment,38,Strongly Disagree,No,Not Reached,53.87989562899649
4899,Lahore,Male,Low,Treatment,30,Agree,Yes,Surveyed,46.84856290904876
4900,Islamabad,Male,Low,Control,34,Strongly Agree,Yes,Surveyed,32.41886238188617
4901,Faisalabad,Female,Low,Control,39,Agree,Yes,Surveyed,44.125334369935516
4902,Islamabad,Female,Middle,Control,58,Agree,Yes,Refused,61.672814465550026
4903,Lahore,Female,Low,Control,51,Strongly Agree,Yes,Not Reached,56.7473853782318
